"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Lloc_de_naixement","Nombre"
2022,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Estranger","2256"
2022,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Barcelona ciutat","4917"
2022,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Resta Catalunya","737"
2022,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Andalusia","336"
2022,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Aragó","156"
2022,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Principat d'Astúries","27"
2022,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Illes Balears","15"
2022,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Canàries","10"
2022,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Cantàbria","15"
2022,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Castella i Lleó","190"
2022,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Castella-la Manxa","111"
2022,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Comunitat Valenciana","108"
2022,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Extremadura","72"
2022,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Galícia","167"
2022,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Comunitat de Madrid","62"
2022,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Regió de Múrcia","30"
2022,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Comunitat Foral de Navarra","16"
2022,3,"Sants-Montjuïc",16,"la Bordeta","Homes","País Basc","41"
2022,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Rioja, La","7"
2022,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Ceuta","6"
2022,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Melilla","7"
2022,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Estranger","2097"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Barcelona ciutat","5572"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Resta Catalunya","1115"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Andalusia","573"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Aragó","283"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Principat d'Astúries","30"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Illes Balears","27"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Canàries","15"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Cantàbria","19"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Castella i Lleó","361"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Castella-la Manxa","166"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Comunitat Valenciana","198"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Extremadura","139"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Galícia","280"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Comunitat de Madrid","109"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Regió de Múrcia","50"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Comunitat Foral de Navarra","24"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","País Basc","57"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Rioja, La","19"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Ceuta","3"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Melilla","8"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Estranger","3862"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Barcelona ciutat","5242"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Resta Catalunya","987"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Andalusia","488"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Aragó","193"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Principat d'Astúries","24"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Illes Balears","24"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Canàries","19"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Cantàbria","8"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Castella i Lleó","248"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Castella-la Manxa","152"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Comunitat Valenciana","133"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Extremadura","106"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Galícia","182"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Comunitat de Madrid","81"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Regió de Múrcia","42"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Comunitat Foral de Navarra","18"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","País Basc","29"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Rioja, La","11"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Ceuta","3"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Melilla","8"
2022,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Estranger","3300"
2022,3,"Sants-Montjuïc",18,"Sants","Dones","Barcelona ciutat","10564"
2022,3,"Sants-Montjuïc",18,"Sants","Dones","Resta Catalunya","1942"
2022,3,"Sants-Montjuïc",18,"Sants","Dones","Andalusia","678"
2022,3,"Sants-Montjuïc",18,"Sants","Dones","Aragó","414"
2022,3,"Sants-Montjuïc",18,"Sants","Dones","Principat d'Astúries","61"
2022,3,"Sants-Montjuïc",18,"Sants","Dones","Illes Balears","62"
2022,3,"Sants-Montjuïc",18,"Sants","Dones","Canàries","31"
2022,3,"Sants-Montjuïc",18,"Sants","Dones","Cantàbria","25"
2022,3,"Sants-Montjuïc",18,"Sants","Dones","Castella i Lleó","548"
2022,3,"Sants-Montjuïc",18,"Sants","Dones","Castella-la Manxa","189"
2022,3,"Sants-Montjuïc",18,"Sants","Dones","Comunitat Valenciana","322"
2022,3,"Sants-Montjuïc",18,"Sants","Dones","Extremadura","134"
2022,3,"Sants-Montjuïc",18,"Sants","Dones","Galícia","353"
2022,3,"Sants-Montjuïc",18,"Sants","Dones","Comunitat de Madrid","186"
2022,3,"Sants-Montjuïc",18,"Sants","Dones","Regió de Múrcia","83"
2022,3,"Sants-Montjuïc",18,"Sants","Dones","Comunitat Foral de Navarra","61"
2022,3,"Sants-Montjuïc",18,"Sants","Dones","País Basc","102"
2022,3,"Sants-Montjuïc",18,"Sants","Dones","Rioja, La","28"
2022,3,"Sants-Montjuïc",18,"Sants","Dones","Ceuta","9"
2022,3,"Sants-Montjuïc",18,"Sants","Dones","Melilla","12"
2022,3,"Sants-Montjuïc",18,"Sants","Dones","Estranger","6570"
2022,3,"Sants-Montjuïc",18,"Sants","Homes","Barcelona ciutat","9706"
2022,3,"Sants-Montjuïc",18,"Sants","Homes","Resta Catalunya","1630"
2022,3,"Sants-Montjuïc",18,"Sants","Homes","Andalusia","551"
2022,3,"Sants-Montjuïc",18,"Sants","Homes","Aragó","299"
2022,3,"Sants-Montjuïc",18,"Sants","Homes","Principat d'Astúries","45"
2022,3,"Sants-Montjuïc",18,"Sants","Homes","Illes Balears","71"
2022,3,"Sants-Montjuïc",18,"Sants","Homes","Canàries","24"
2022,3,"Sants-Montjuïc",18,"Sants","Homes","Cantàbria","30"
2022,3,"Sants-Montjuïc",18,"Sants","Homes","Castella i Lleó","339"
2022,3,"Sants-Montjuïc",18,"Sants","Homes","Castella-la Manxa","137"
2022,3,"Sants-Montjuïc",18,"Sants","Homes","Comunitat Valenciana","252"
2022,3,"Sants-Montjuïc",18,"Sants","Homes","Extremadura","87"
2022,3,"Sants-Montjuïc",18,"Sants","Homes","Galícia","259"
2022,3,"Sants-Montjuïc",18,"Sants","Homes","Comunitat de Madrid","180"
2022,3,"Sants-Montjuïc",18,"Sants","Homes","Regió de Múrcia","70"
2022,3,"Sants-Montjuïc",18,"Sants","Homes","Comunitat Foral de Navarra","35"
2022,3,"Sants-Montjuïc",18,"Sants","Homes","País Basc","98"
2022,3,"Sants-Montjuïc",18,"Sants","Homes","Rioja, La","31"
2022,3,"Sants-Montjuïc",18,"Sants","Homes","Ceuta","8"
2022,3,"Sants-Montjuïc",18,"Sants","Homes","Melilla","13"
2022,3,"Sants-Montjuïc",18,"Sants","Homes","Estranger","6790"
2022,4,"Les Corts",19,"les Corts","Dones","Barcelona ciutat","12930"
2022,4,"Les Corts",19,"les Corts","Dones","Resta Catalunya","2669"
2022,4,"Les Corts",19,"les Corts","Dones","Andalusia","685"
2022,4,"Les Corts",19,"les Corts","Dones","Aragó","616"
2022,4,"Les Corts",19,"les Corts","Dones","Principat d'Astúries","85"
2022,4,"Les Corts",19,"les Corts","Dones","Illes Balears","73"
2022,4,"Les Corts",19,"les Corts","Dones","Canàries","42"
2022,4,"Les Corts",19,"les Corts","Dones","Cantàbria","53"
2022,4,"Les Corts",19,"les Corts","Dones","Castella i Lleó","640"
2022,4,"Les Corts",19,"les Corts","Dones","Castella-la Manxa","226"
2022,4,"Les Corts",19,"les Corts","Dones","Comunitat Valenciana","324"
2022,4,"Les Corts",19,"les Corts","Dones","Extremadura","137"
2022,4,"Les Corts",19,"les Corts","Dones","Galícia","359"
2022,4,"Les Corts",19,"les Corts","Dones","Comunitat de Madrid","306"
2022,4,"Les Corts",19,"les Corts","Dones","Regió de Múrcia","103"
2022,4,"Les Corts",19,"les Corts","Dones","Comunitat Foral de Navarra","74"
2022,4,"Les Corts",19,"les Corts","Dones","País Basc","157"
2022,4,"Les Corts",19,"les Corts","Dones","Rioja, La","60"
2022,4,"Les Corts",19,"les Corts","Dones","Ceuta","9"
2022,4,"Les Corts",19,"les Corts","Dones","Melilla","29"
2022,4,"Les Corts",19,"les Corts","Dones","Estranger","4911"
2022,4,"Les Corts",19,"les Corts","Homes","Barcelona ciutat","12194"
2022,4,"Les Corts",19,"les Corts","Homes","Resta Catalunya","2164"
2022,4,"Les Corts",19,"les Corts","Homes","Andalusia","499"
2022,4,"Les Corts",19,"les Corts","Homes","Aragó","376"
2022,4,"Les Corts",19,"les Corts","Homes","Principat d'Astúries","55"
2022,4,"Les Corts",19,"les Corts","Homes","Illes Balears","60"
2022,4,"Les Corts",19,"les Corts","Homes","Canàries","35"
2022,4,"Les Corts",19,"les Corts","Homes","Cantàbria","41"
2022,4,"Les Corts",19,"les Corts","Homes","Castella i Lleó","447"
2022,4,"Les Corts",19,"les Corts","Homes","Castella-la Manxa","151"
2022,4,"Les Corts",19,"les Corts","Homes","Comunitat Valenciana","265"
2022,4,"Les Corts",19,"les Corts","Homes","Extremadura","91"
2022,4,"Les Corts",19,"les Corts","Homes","Galícia","228"
2022,4,"Les Corts",19,"les Corts","Homes","Comunitat de Madrid","242"
2022,4,"Les Corts",19,"les Corts","Homes","Regió de Múrcia","59"
2022,4,"Les Corts",19,"les Corts","Homes","Comunitat Foral de Navarra","52"
2022,4,"Les Corts",19,"les Corts","Homes","País Basc","113"
2022,4,"Les Corts",19,"les Corts","Homes","Rioja, La","40"
2022,4,"Les Corts",19,"les Corts","Homes","Ceuta","9"
2022,4,"Les Corts",19,"les Corts","Homes","Melilla","17"
2022,4,"Les Corts",19,"les Corts","Homes","Estranger","4034"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Barcelona ciutat","6172"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Resta Catalunya","1387"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Andalusia","555"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Aragó","290"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Principat d'Astúries","36"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Illes Balears","29"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Canàries","13"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Cantàbria","35"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Castella i Lleó","381"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Castella-la Manxa","167"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Comunitat Valenciana","164"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Extremadura","123"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Galícia","228"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Comunitat de Madrid","142"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Regió de Múrcia","75"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Comunitat Foral de Navarra","33"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","País Basc","81"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Rioja, La","29"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Ceuta","6"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Melilla","9"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Estranger","2714"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Barcelona ciutat","5795"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Resta Catalunya","1171"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Andalusia","379"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Aragó","237"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Principat d'Astúries","32"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Illes Balears","34"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Canàries","18"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Cantàbria","21"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Castella i Lleó","273"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Castella-la Manxa","115"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Comunitat Valenciana","129"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Extremadura","88"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Galícia","172"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Comunitat de Madrid","103"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Regió de Múrcia","45"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Comunitat Foral de Navarra","32"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","País Basc","56"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Rioja, La","19"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Ceuta","5"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Melilla","6"
2022,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Estranger","2285"
2022,4,"Les Corts",21,"Pedralbes","Dones","Barcelona ciutat","3283"
2022,4,"Les Corts",21,"Pedralbes","Dones","Resta Catalunya","640"
2022,4,"Les Corts",21,"Pedralbes","Dones","Andalusia","135"
2022,4,"Les Corts",21,"Pedralbes","Dones","Aragó","107"
2022,4,"Les Corts",21,"Pedralbes","Dones","Principat d'Astúries","21"
2022,4,"Les Corts",21,"Pedralbes","Dones","Illes Balears","16"
2022,4,"Les Corts",21,"Pedralbes","Dones","Canàries","9"
2022,4,"Les Corts",21,"Pedralbes","Dones","Cantàbria","20"
2022,4,"Les Corts",21,"Pedralbes","Dones","Castella i Lleó","113"
2022,4,"Les Corts",21,"Pedralbes","Dones","Castella-la Manxa","34"
2022,4,"Les Corts",21,"Pedralbes","Dones","Comunitat Valenciana","61"
2022,4,"Les Corts",21,"Pedralbes","Dones","Extremadura","19"
2022,4,"Les Corts",21,"Pedralbes","Dones","Galícia","52"
2022,4,"Les Corts",21,"Pedralbes","Dones","Comunitat de Madrid","118"
2022,4,"Les Corts",21,"Pedralbes","Dones","Regió de Múrcia","24"
2022,4,"Les Corts",21,"Pedralbes","Dones","Comunitat Foral de Navarra","17"
2022,4,"Les Corts",21,"Pedralbes","Dones","País Basc","58"
2022,4,"Les Corts",21,"Pedralbes","Dones","Rioja, La","9"
2022,4,"Les Corts",21,"Pedralbes","Dones","Ceuta","2"
2022,4,"Les Corts",21,"Pedralbes","Dones","Melilla","5"
2022,4,"Les Corts",21,"Pedralbes","Dones","Estranger","1539"
2022,4,"Les Corts",21,"Pedralbes","Homes","Barcelona ciutat","3070"
2022,4,"Les Corts",21,"Pedralbes","Homes","Resta Catalunya","514"
2022,4,"Les Corts",21,"Pedralbes","Homes","Andalusia","120"
2022,4,"Les Corts",21,"Pedralbes","Homes","Aragó","101"
2022,4,"Les Corts",21,"Pedralbes","Homes","Principat d'Astúries","17"
2022,4,"Les Corts",21,"Pedralbes","Homes","Illes Balears","11"
2022,4,"Les Corts",21,"Pedralbes","Homes","Canàries","10"
2022,4,"Les Corts",21,"Pedralbes","Homes","Cantàbria","8"
2022,4,"Les Corts",21,"Pedralbes","Homes","Castella i Lleó","75"
2022,4,"Les Corts",21,"Pedralbes","Homes","Castella-la Manxa","31"
2022,4,"Les Corts",21,"Pedralbes","Homes","Comunitat Valenciana","57"
2022,4,"Les Corts",21,"Pedralbes","Homes","Extremadura","12"
2022,4,"Les Corts",21,"Pedralbes","Homes","Galícia","44"
2022,4,"Les Corts",21,"Pedralbes","Homes","Comunitat de Madrid","94"
2022,4,"Les Corts",21,"Pedralbes","Homes","Regió de Múrcia","14"
2022,4,"Les Corts",21,"Pedralbes","Homes","Comunitat Foral de Navarra","9"
2022,4,"Les Corts",21,"Pedralbes","Homes","País Basc","33"
2022,4,"Les Corts",21,"Pedralbes","Homes","Rioja, La","10"
2022,4,"Les Corts",21,"Pedralbes","Homes","Ceuta","4"
2022,4,"Les Corts",21,"Pedralbes","Homes","Melilla","6"
2022,4,"Les Corts",21,"Pedralbes","Homes","Estranger","1208"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Barcelona ciutat","1448"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Resta Catalunya","218"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Andalusia","62"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Aragó","22"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Principat d'Astúries","2"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Illes Balears","14"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Canàries","4"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Cantàbria","2"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Castella i Lleó","26"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Castella-la Manxa","17"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Comunitat Valenciana","21"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Extremadura","5"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Galícia","25"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Comunitat de Madrid","19"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Regió de Múrcia","5"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Comunitat Foral de Navarra","4"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","País Basc","10"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Rioja, La","0"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Ceuta","0"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Melilla","0"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Estranger","527"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Barcelona ciutat","1510"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Resta Catalunya","221"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Andalusia","46"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Aragó","16"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Principat d'Astúries","4"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Illes Balears","9"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Canàries","1"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Cantàbria","3"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Castella i Lleó","16"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Castella-la Manxa","21"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Comunitat Valenciana","21"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Extremadura","6"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Galícia","10"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Comunitat de Madrid","17"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Regió de Múrcia","3"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Comunitat Foral de Navarra","7"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","País Basc","16"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Rioja, La","1"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Ceuta","0"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Melilla","1"
2022,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Estranger","445"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Barcelona ciutat","7899"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Resta Catalunya","1248"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Andalusia","195"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Aragó","170"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Principat d'Astúries","42"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Illes Balears","63"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Canàries","30"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Cantàbria","29"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Castella i Lleó","165"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Castella-la Manxa","64"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Comunitat Valenciana","126"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Extremadura","26"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Galícia","98"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Comunitat de Madrid","164"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Regió de Múrcia","29"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Comunitat Foral de Navarra","45"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","País Basc","83"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Rioja, La","15"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Ceuta","3"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Melilla","11"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Estranger","2664"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Barcelona ciutat","7400"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Resta Catalunya","945"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Andalusia","139"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Aragó","132"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Principat d'Astúries","18"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Illes Balears","31"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Canàries","18"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Cantàbria","18"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Castella i Lleó","99"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Castella-la Manxa","32"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Comunitat Valenciana","116"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Extremadura","19"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Galícia","50"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Comunitat de Madrid","121"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Regió de Múrcia","13"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Comunitat Foral de Navarra","34"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","País Basc","72"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Rioja, La","13"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Ceuta","1"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Melilla","3"
2022,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Estranger","2189"
2022,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Barcelona ciutat","5434"
2022,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Resta Catalunya","768"
2022,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Andalusia","101"
2022,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Aragó","110"
2022,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Principat d'Astúries","31"
2022,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Illes Balears","40"
