register_id;name;created;modified;addresses_road_name;addresses_start_street_number;neighbourhood_code;neighbourhood_name;district_code;district_name;zip_code;addresses_town;geo_epgs_25831_x;geo_epgs_25831_y;geo_epgs_4326_x;geo_epgs_4326_y
﻿99400685836;Cocteleria Popular Gopnik;11.02.22 11:12;11.02.22 11:17;Carrer de Vallfogona;23;31;la Vila de Gràcia;6;Gràcia;8012;Barcelona;429617031;4583895785;4,14035E+15;2,15797E+16
﻿99400683088;Especiarium Bar;07.01.22 11:05;07.01.22 11:05;Carrer de la Princesa;29;4;Sant Pere, Santa Caterina i la Ribera;1;Ciutat Vella;8003;Barcelona;4,31506E+16;4,5819E+14;4,13857E+15;2,18079E+16
﻿99400683088;Especiarium Bar;07.01.22 11:05;07.01.22 11:05;Carrer de la Princesa;29;4;Sant Pere, Santa Caterina i la Ribera;1;Ciutat Vella;8003;Barcelona;4,31506E+16;4,5819E+14;4,13857E+15;2,18079E+16
﻿94306084135;Shenanigans Irish Pub;02.11.94 00:00;17.09.22 05:10;Marquès de Barberà;11;1;el Raval;1;Ciutat Vella;8001;BARCELONA;4,30812E+15;4,58113E+15;4,13787E+15;2,17258E+16
﻿92086037747;Discoteca Magic Rock Barcelona;05.11.91 00:00;17.09.22 04:47;Pg Picasso;40;4;Sant Pere, Santa Caterina i la Ribera;1;Ciutat Vella;8003;BARCELONA;4,31859E+15;4,58192E+15;4,1386E+15;2,18501E+16
﻿99400574272;Restaurant Cocteleria Barítimo *Maremàgnum;15.01.18 13:57;28.05.21 14:38;Moll Espanya;5;2;el Barri Gòtic;1;Ciutat Vella;8039;BARCELONA;4,31629E+15;4,58076E+15;4,13755E+16;2,18239E+15
﻿99400574272;Restaurant Cocteleria Barítimo *Maremàgnum;15.01.18 13:57;28.05.21 14:38;Moll Espanya;5;2;el Barri Gòtic;1;Ciutat Vella;8039;BARCELONA;4,31629E+15;4,58076E+15;4,13755E+16;2,18239E+15
﻿99400574272;Restaurant Cocteleria Barítimo *Maremàgnum;15.01.18 13:57;28.05.21 14:38;Moll Espanya;5;2;el Barri Gòtic;1;Ciutat Vella;8039;BARCELONA;4,31629E+15;4,58076E+15;4,13755E+16;2,18239E+15
﻿99400698702;Discoteca Arena Xperience;30.09.22 10:55;30.09.22 11:02;Rda Sant Pere;19;7;la Dreta de l'Eixample;2;Eixample;8010;BARCELONA;4,30946E+15;4,58234E+15;4,13896E+15;2,17405E+16
﻿99400695903;Jamboree 3;01.08.22 08:37;04.10.22 14:05;Plaça Reial;18;2;el Barri Gòtic;1;Ciutat Vella;8002;Barcelona;431029326;4581247024;4,13798E+16;2,17516E+16
﻿99400695903;Jamboree 3;01.08.22 08:37;04.10.22 14:05;Plaça Reial;18;2;el Barri Gòtic;1;Ciutat Vella;8002;Barcelona;431029326;4581247024;4,13798E+16;2,17516E+16
﻿99400698847;Bar Olímpic;03.10.22 10:19;03.10.22 10:20;Carrer de Joaquín Costa;25;1;el Raval;1;Ciutat Vella;8001;Barcelona;430288269;4581504093;4,1382E+16;2,16627E+16
﻿99400698847;Bar Olímpic;03.10.22 10:19;03.10.22 10:20;Carrer de Joaquín Costa;25;1;el Raval;1;Ciutat Vella;8001;Barcelona;430288269;4581504093;4,1382E+16;2,16627E+16
﻿99400701254;Bar Trash Talk;21.11.22 10:48;21.11.22 10:48;Carrer de Pere IV;244;68;el Poblenou;10;Sant Martí;8005;Barcelona;433111544;4584037525;4,14051E+15;2,19975E+16
﻿99400701255;Bar Trikini;21.11.22 10:52;21.11.22 10:58;Carrer de Pujades;226;68;el Poblenou;10;Sant Martí;8005;Barcelona;433355545;4583809105;4,14031E+15;2,2027E+16
﻿99400701255;Bar Trikini;21.11.22 10:52;21.11.22 10:58;Carrer de Pujades;226;68;el Poblenou;10;Sant Martí;8005;Barcelona;433355545;4583809105;4,14031E+15;2,2027E+16
